canonical_smiles,molecule_chembl_id,pchembl_value,standard_units,standard_value,units,value,pIC50,Activity Class,Valid_SMILES,Molecular_Weight,LogP,TPSA,H_Bond_Donors,H_Bond_Acceptors,Rotatable_Bonds,Ring_Count,Lipinski_Violations,Drug_Likeness,Predicted_pIC50,Absorption_Score,Permeability_Score,DrugLikeness_Score,ADMET_Proxy_Score,ADMET_Profile,Activity_Score,Target_Confidence,Lead_Score,Lead_Score_Percent,Scaffold,Fraction_CSP3,Heavy_Atom_Count,Aromatic_Rings,NHOH_Count,NO_Count,BBB_Suitability,BBB_Profile,Solubility_Score,Developability_Score,Advanced_ADMET_Score,Advanced_ADMET_Profile,Final_Lead_Score,Final_Lead_Score_Percent,Rank
CCOCCOc1cccc(/C=C/C(=O)c2ccc(OC)cc2O)c1,CHEMBL2408092,4.98,nM,10500.0,uM,10.5,4.978810700930062,Low Activity,True,342.3910000000001,3.712200000000003,64.99000000000001,1,5,9,2,0,Pass,4.9028516,1.0,1.0,1.0,1.0,Favourable,0.30397242,0.897767398252352,0.6468745814509324,64.68745814509323,O=C(C=Cc1ccccc1)c1ccccc1,0.25,25,2,1,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6031848297119141,60.318482971191415,708
COc1cc(/C=C/C(=O)N2CC(C(=O)N3CC(F)(F)C3)C2)ccc1OCc1ccccc1,CHEMBL4876605,4.66,nM,21830.0,uM,21.83,4.660946264290861,Low Activity,True,442.46200000000016,3.223300000000002,59.08,0,4,7,4,0,Pass,5.0508146,1.0,1.0,1.0,1.0,Favourable,0.32833737,0.897767398252352,0.6590570555872849,65.90570555872849,O=C(C=Cc1ccc(OCc2ccccc2)cc1)N1CC(C(=O)N2CCC2)C1,0.3333333333333333,32,2,0,6,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.6025855631828309,60.258556318283084,709
CN(C)c1ccc(/C=C/c2cc(=O)c(O)c[nH]2)cc1,CHEMBL4092433,4.53,nM,29220.0,uM,29.22,4.534319788401722,Low Activity,True,256.30499999999995,2.3169000000000004,56.330000000000005,2,3,3,2,0,Pass,4.7416444,1.0,1.0,1.0,1.0,Favourable,0.27742654,0.897767398252352,0.633601640338414,63.36016403384141,O=c1cc[nH]c(C=Cc2ccccc2)c1,0.13333333333333333,19,2,2,4,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6025845974683761,60.25845974683761,710
Oc1ccc(-c2cc(-c3c(O)cccc3O)[nH]n2)cc1,CHEMBL3594077,4.80,nM,15800.0,uM,15.8,4.801342913045577,Low Activity,True,268.27200000000005,2.860500000000001,89.36999999999999,4,4,2,3,0,Pass,5.0503507,1.0,0.8,1.0,0.94,Favourable,0.32826096,0.897767398252352,0.6410188490099838,64.10188490099839,c1ccc(-c2cc(-c3ccccc3)[nH]n2)cc1,0.0,20,3,4,5,0.8,High Suitability,1.0,1.0,0.9200000000000002,Favourable,0.602543527007103,60.2543527007103,711
O=[N+]([O-])c1cccc(C2C=C(c3cccc4ccccc34)Nc3nncn32)c1,CHEMBL4436866,4.76,nM,17440.0,uM,17.44,4.758453519403451,Low Activity,True,369.38400000000007,4.395500000000003,85.88,1,5,3,5,0,Pass,4.886623,1.0,1.0,1.0,1.0,Favourable,0.30130005,0.897767398252352,0.64553839432668,64.553839432668,C1=C(c2cccc3ccccc23)Nc2nncn2C1c1ccccc1,0.047619047619047616,28,4,1,7,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6017150238752366,60.17150238752366,712
CCCNC(=O)c1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,CHEMBL2408103,4.70,nM,19900.0,uM,19.9,4.701146923590294,Low Activity,True,339.3910000000001,3.436700000000002,75.63000000000001,2,4,7,2,0,Pass,4.8804865,1.0,1.0,1.0,1.0,Favourable,0.30028957,0.897767398252352,0.6450331555552414,64.50331555552414,O=C(C=Cc1ccccc1)c1ccccc1,0.2,25,2,2,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6011592701673508,60.115927016735085,713
Cn1cc(O)c(=O)cc1/C=C/c1cccc(F)c1,CHEMBL4077009,4.71,nM,19440.0,uM,19.44,4.711303739409744,Low Activity,True,245.253,2.4004000000000003,42.230000000000004,1,2,2,2,0,Pass,4.723419,1.0,1.0,1.0,1.0,Favourable,0.27442545,0.897767398252352,0.6321010934061936,63.21010934061936,O=c1cc[nH]c(C=Cc2ccccc2)c1,0.07142857142857142,18,2,1,3,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6009339958429336,60.09339958429336,714
COc1ccc(C(=O)/C=C/c2ccc(C(=O)NC(C)C)cc2)c(O)c1,CHEMBL2408102,4.75,nM,17800.0,uM,17.8,4.749579997691106,Low Activity,True,339.3910000000001,3.435100000000002,75.63000000000001,2,4,6,2,0,Pass,4.877773,1.0,1.0,1.0,1.0,Favourable,0.29984272,0.897767398252352,0.6448097275443009,64.48097275443008,O=C(C=Cc1ccccc1)c1ccccc1,0.2,25,2,2,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6009134904146195,60.09134904146195,715
CN(C)c1ccc(O)c(CNc2ccc(/C=C/c3cc(O)cc(O)c3)cc2)c1,CHEMBL2402160,5.19,nM,6510.0,uM,6.51,5.186419011431808,Low Activity,True,376.4560000000001,4.651900000000005,75.96000000000001,4,5,6,3,0,Pass,5.1853147,1.0,0.8,1.0,0.94,Favourable,0.35048532,0.897767398252352,0.6521310323424271,65.21310323424271,C(=Cc1ccc(NCc2ccccc2)cc1)c1ccccc1,0.13043478260869565,28,3,4,5,0.8,High Suitability,0.8,1.0,0.8800000000000001,Favourable,0.600766934633255,60.076693463325505,716
c1ccc(CCNc2ncnc3ccccc23)cc1,CHEMBL117804,4.92,nM,11900.0,uM,11.9,4.924453038607469,Low Activity,True,249.31700000000004,3.2844000000000015,37.81,1,3,4,3,0,Pass,4.874702,1.0,1.0,1.0,1.0,Favourable,0.29933703,0.897767398252352,0.6445568846411637,64.45568846411636,c1ccc(CCNc2ncnc3ccccc23)cc1,0.125,19,3,1,3,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6006353751420975,60.063537514209756,717
COc1ccc(CNc2nc(N)c3ccccc3n2)cc1,CHEMBL3814909,,nM,25000.0,uM,25.0,4.6020599913279625,Low Activity,True,280.331,2.832700000000001,73.06,2,5,4,3,0,Pass,4.7187724,1.0,1.0,1.0,1.0,Favourable,0.27366024,0.897767398252352,0.6317184911913803,63.17184911913804,c1ccc(CNc2ncc3ccccc3n2)cc1,0.125,21,3,3,5,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.6005131423473358,60.051314234733574,718
COc1ccc(CCNc2ncnc3ccccc23)cc1OC,CHEMBL4092601,4.92,nM,12000.0,uM,12.0,4.920818753952375,Low Activity,True,309.3690000000001,3.3016000000000014,56.269999999999996,1,5,6,3,0,Pass,4.8693767,1.0,1.0,1.0,1.0,Favourable,0.29846013,0.897767398252352,0.6441184328741959,64.41184328741959,c1ccc(CCNc2ncnc3ccccc23)cc1,0.2222222222222222,23,3,1,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.6001530692577363,60.01530692577363,719
Nc1nc(NCc2ccc(Br)cc2)c2ccccc2n1,CHEMBL3814631,4.83,nM,14800.0,uM,14.8,4.8297382846050425,Low Activity,True,329.201,3.5866000000000016,63.83,2,4,3,3,0,Pass,4.8672028,1.0,1.0,1.0,1.0,Favourable,0.29810214,0.897767398252352,0.6439394401259354,64.39394401259354,c1ccc(CNc2ncnc3ccccc23)cc1,0.06666666666666667,20,3,3,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.599956180214882,59.9956180214882,720
CCOCCCOc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1OC,CHEMBL2407101,5.24,nM,5800.0,uM,5.8,5.236572006437063,Low Activity,True,386.4440000000002,4.1109000000000036,74.22000000000001,1,6,11,2,0,Pass,5.123876,0.85,1.0,1.0,0.94,Favourable,0.34036833,0.897767398252352,0.6470725351519516,64.70725351519516,O=C(C=Cc1ccccc1)c1ccccc1,0.3181818181818182,28,2,1,6,1.0,High Suitability,0.8,0.8,0.8925,Favourable,0.5995775877237319,59.9577587723732,721
CCOc1ccc(/C=C/c2cc(=O)c(O)c[nH]2)cc1,CHEMBL4074429,4.63,nM,23390.0,uM,23.39,4.630969778190847,Low Activity,True,257.289,2.6496000000000004,62.32,2,3,4,2,0,Pass,4.7018313,1.0,1.0,1.0,1.0,Favourable,0.27087057,0.897767398252352,0.630323653096669,63.03236530966691,O=c1cc[nH]c(C=Cc2ccccc2)c1,0.13333333333333333,19,2,2,4,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.5989788144826889,59.89788144826888,722
C[C@@]12c3ccc4c(c3C(=O)c3occ(c31)C(=O)C[C@H]2O)CCC4=O,CHEMBL549959,4.87,nM,13400.0,uM,13.4,4.872895201635193,Low Activity,True,322.3160000000001,2.2062,84.58000000000001,1,5,0,5,0,Pass,4.6993594,1.0,1.0,1.0,1.0,Favourable,0.27046353,0.897767398252352,0.6301201330370835,63.01201330370835,O=C1CCc2c1ccc1c2C(=O)c2occ3c2C1CCC3=O,0.3157894736842105,24,2,1,5,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.5987549394369125,59.87549394369125,723
Nc1ccc(NC[C@@H]2CCCN3CCCC[C@H]23)c2c(=O)c3ccccc3sc12,CHEMBL5401774,4.85,nM,14000.0,uM,14.0,4.853871964321762,Low Activity,True,393.5560000000001,4.673300000000005,58.36,2,5,3,5,0,Pass,4.853329,1.0,1.0,1.0,1.0,Favourable,0.2958176,0.897767398252352,0.6427971767134598,64.27971767134598,O=c1c2ccccc2sc2cccc(NCC3CCCN4CCCCC34)c12,0.43478260869565216,28,3,3,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.5986996845006943,59.869968450069436,724
O=C(/C=C/c1ccccc1Cl)N1CCN(Cc2ccc(O)c3ncccc23)CC1,CHEMBL4227357,5.13,nM,7350.0,uM,7.35,5.133712660915805,Low Activity,True,407.9010000000001,3.951400000000003,56.67,1,4,4,4,0,Pass,5.0064087,1.0,1.0,1.0,1.0,Favourable,0.32102507,0.897767398252352,0.6554009066767624,65.54009066767624,O=C(C=Cc1ccccc1)N1CCN(Cc2cccc3ncccc23)CC1,0.21739130434782608,29,3,1,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.5985637993812561,59.85637993812561,725
O=C(CCc1ccc(F)cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1,CHEMBL4225989,4.69,nM,20610.0,uM,20.61,4.685922008220787,Low Activity,True,393.46200000000016,3.3565000000000023,56.67,1,4,5,4,0,Pass,4.8493714,1.0,1.0,1.0,1.0,Favourable,0.2951659,0.897767398252352,0.6424713181204728,64.24713181204727,O=C(CCc1ccccc1)N1CCN(Cc2cccc3ncccc23)CC1,0.30434782608695654,29,3,1,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.5983412519693375,59.834125196933755,726
CCCNc1nc(N)nc2ccccc12,CHEMBL3814813,4.83,nM,14900.0,uM,14.9,4.826813731587726,Low Activity,True,202.26100000000002,2.0339,63.83,2,4,3,2,0,Pass,4.692655,1.0,1.0,1.0,1.0,Favourable,0.26935953,0.897767398252352,0.6295681344218186,62.95681344218186,c1ccc2ncncc2c1,0.2727272727272727,15,2,3,4,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.5981477469205856,59.814774692058556,727
CCCNc1nc(N)c2ccccc2n1,CHEMBL3814981,,nM,25000.0,uM,25.0,4.6020599913279625,Low Activity,True,202.26100000000002,2.0339,63.83,2,4,3,2,0,Pass,4.690203,1.0,1.0,1.0,1.0,Favourable,0.26895577,0.897767398252352,0.6293662534899643,62.93662534899644,c1ccc2ncncc2c1,0.2727272727272727,15,2,3,4,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.5979256749153137,59.792567491531365,728
CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(NN3CCCCC3)c2)C1=O,CHEMBL208230,7.13,nM,74.0,nM,74.0,7.130768280269024,Highly Active,True,513.7270000000004,4.060600000000002,107.76999999999998,3,5,12,3,1,Pass,6.9650373,0.6,0.44999999999999996,0.75,0.6,Moderate,0.64355075,0.897767398252352,0.65916374670934,65.91637467093399,O=C1CCCCCN1Cc1cccc(NN2CCCCC2)c1,0.6896551724137931,37,1,4,8,0.4,Low Suitability,0.4000000000000001,0.55,0.48250000000000004,Unfavourable,0.5978279144763947,59.78279144763947,729
CN1CCN(c2cc(Nc3ccnc4cc(Cl)ccc34)cc(N3CCN(C)CC3)c2)CC1,CHEMBL4226945,5.64,nM,2300.0,uM,2.3,5.638272163982407,Low Activity,True,451.01800000000037,4.135400000000002,37.88,1,6,4,5,0,Pass,5.3845596,1.0,0.75,1.0,0.925,Favourable,0.38329482,0.897767398252352,0.6640357803053788,66.40357803053789,c1ccc2c(Nc3cc(N4CCNCC4)cc(N4CCNCC4)c3)ccnc2c1,0.4,32,3,1,6,0.75,High Suitability,0.6000000000000001,1.0,0.8200000000000001,Favourable,0.5978121514320374,59.78121514320374,730
C[C@]1(c2nc(NC(=O)c3ncc(OCC(F)(F)F)nc3N)ccc2F)N=C(N)OCC1(F)F,CHEMBL4108635,6.22,nM,600.0,nM,600.0,6.221848749616356,Moderately Active,True,479.3410000000002,1.9817,150.63,3,9,5,3,0,Pass,6.1856112,0.65,0.44999999999999996,1.0,0.6950000000000001,Moderate,0.51520336,0.897767398252352,0.6609900482840471,66.0990048284047,O=C(Nc1cccc(C2CCOC=N2)n1)c1cnccn1,0.35294117647058826,33,2,5,10,0.4,Low Suitability,0.8,0.8,0.6125,Moderate,0.5977368521690368,59.77368521690368,731
Clc1ccc(/C=N/c2ccc3cn[nH]c3c2)cc1Cl,CHEMBL5199489,4.71,nM,19500.0,uM,19.5,4.709965388637482,Low Activity,True,290.153,4.620300000000002,41.04,1,2,2,3,0,Pass,4.8388824,1.0,1.0,1.0,1.0,Favourable,0.29343867,0.897767398252352,0.6416077064223221,64.16077064223221,C(=Nc1ccc2cn[nH]c2c1)c1ccccc1,0.0,19,3,1,3,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.5973912731409073,59.73912731409074,732
Cc1ccccc1/C=C/C(=O)N1CCN(Cc2ccc(O)c3ncccc23)CC1,CHEMBL4228027,4.76,nM,17330.0,uM,17.33,4.761201437286083,Low Activity,True,387.4830000000001,3.6064200000000026,56.67,1,4,4,4,0,Pass,4.8356433,1.0,1.0,1.0,1.0,Favourable,0.29290527,0.897767398252352,0.6413410054392746,64.13410054392746,O=C(C=Cc1ccccc1)N1CCN(Cc2cccc3ncccc23)CC1,0.25,29,3,1,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.5970978990793229,59.70978990793229,733
Nc1nc(NCc2cccc(Br)c2)c2ccccc2n1,CHEMBL3814270,4.65,nM,22300.0,uM,22.3,4.651695136951839,Low Activity,True,329.201,3.5866000000000016,63.83,2,4,3,3,0,Pass,4.8347597,1.0,1.0,1.0,1.0,Favourable,0.29275978,0.897767398252352,0.6412682579703263,64.12682579703262,c1ccc(CNc2ncnc3ccccc23)cc1,0.06666666666666667,20,3,3,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.5970178798437119,59.701787984371194,734
COC(=O)c1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,CHEMBL2408096,4.62,nM,23800.0,uM,23.8,4.623423042943488,Low Activity,True,312.321,3.0835000000000017,72.83000000000001,1,5,5,2,0,Pass,4.8294177,1.0,1.0,1.0,1.0,Favourable,0.29188013,0.897767398252352,0.6408284352965287,64.08284352965286,O=C(C=Cc1ccccc1)c1ccccc1,0.1111111111111111,23,2,1,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.5965340689420701,59.65340689420701,735
O=c1cc(/C=C/c2ccc(O)cc2)[nH]cc1O,CHEMBL4074006,4.97,nM,10720.0,uM,10.72,4.969805214643249,Low Activity,True,229.235,1.9564999999999997,73.32,3,3,2,2,0,Pass,4.672419,1.0,1.0,1.0,1.0,Favourable,0.26602727,0.897767398252352,0.6279020057864121,62.79020057864121,O=c1cc[nH]c(C=Cc2ccccc2)c1,0.0,17,2,3,4,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.5963150084018707,59.631500840187066,736
COc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,CHEMBL229907,5.08,nM,8400.0,uM,8.4,5.075720713938118,Low Activity,True,284.311,3.305500000000002,55.760000000000005,1,4,5,2,0,Pass,4.8249536,1.0,1.0,1.0,1.0,Favourable,0.29114503,0.897767398252352,0.6404608832545212,64.04608832545212,O=C(C=Cc1ccccc1)c1ccccc1,0.11764705882352941,21,2,1,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.5961297706365586,59.61297706365586,737
CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(C(F)(F)F)CC1,CHEMBL3657441,4.71,nM,19300.0,nM,19300.0,4.714442690992226,Low Activity,True,414.26900000000023,4.728600000000004,50.739999999999995,1,3,0,4,0,Pass,4.9772053,1.0,1.0,1.0,1.0,Favourable,0.31621617,0.897767398252352,0.6529964553065232,65.29964553065231,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,0.5555555555555556,25,1,2,3,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.595918902873993,59.591890287399295,738
COc1ccc2cc(C(=O)CN3CCC(c4ccccc4)CC3)c(=O)oc2c1,CHEMBL2381402,4.85,nM,14000.0,uM,14.0,4.853871964321762,Low Activity,True,377.44000000000017,3.8639000000000028,59.75,0,5,5,4,0,Pass,4.8220816,1.0,1.0,1.0,1.0,Favourable,0.29067206,0.897767398252352,0.6402244018263749,64.02244018263748,O=C(CN1CCC(c2ccccc2)CC1)c1cc2ccccc2oc1=O,0.30434782608695654,28,3,0,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.5958696410655976,59.58696410655976,739
O=C(/C=C/c1ccccc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1,CHEMBL4228823,5.05,nM,8860.0,uM,8.86,5.052566278112949,Low Activity,True,373.45600000000013,3.298000000000002,56.67,1,4,4,4,0,Pass,4.817978,1.0,1.0,1.0,1.0,Favourable,0.28999633,0.897767398252352,0.6398865328974656,63.98865328974656,O=C(C=Cc1ccccc1)N1CCN(Cc2cccc3ncccc23)CC1,0.21739130434782608,28,3,1,5,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.5954979763031006,59.54979763031007,740
COc1ccc(CNc2nc(N)nc3ccccc23)cc1,CHEMBL3813788,,nM,25000.0,uM,25.0,4.6020599913279625,Low Activity,True,280.331,2.832700000000001,73.06,2,5,4,3,0,Pass,4.661913,1.0,1.0,1.0,1.0,Favourable,0.26429725,0.897767398252352,0.6270369933791092,62.703699337910926,c1ccc(CNc2ncnc3ccccc23)cc1,0.125,21,3,3,5,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.5953634947538375,59.53634947538375,741
CNc1ccc(/C=C/c2cccc(/C=C/c3ccc(NC)c(OC)c3)n2)cc1OC,CHEMBL247674,6.30,nM,500.0,uM,0.5,6.301029995663981,Moderately Active,True,401.51000000000016,5.523000000000006,55.41,2,5,8,3,1,Pass,6.1141624,0.75,0.75,0.75,0.75,Moderate,0.5034379,0.897767398252352,0.634107308263295,63.4107308263295,C(=Cc1cccc(C=Cc2ccccc2)n1)c1ccccc1,0.16,30,3,2,5,0.8,High Suitability,0.35000000000000003,0.85,0.6950000000000001,Moderate,0.5951408441066741,59.51408441066741,742
COC1=CC(=O)c2c(cc3c4c(cc5c(c24)OCO5)CCN3C)C1=O,CHEMBL5435367,,nM,50000.0,uM,50.0,4.301029995663981,Low Activity,True,337.3310000000001,2.4701000000000004,65.07000000000001,0,6,1,5,0,Pass,4.658915,1.0,1.0,1.0,1.0,Favourable,0.2638036,0.897767398252352,0.6267901705450943,62.67901705450944,O=C1C=CC(=O)c2c1cc1c3c(cc4c(c23)OCO4)CCN1,0.2631578947368421,25,2,0,6,1.0,High Suitability,1.0,1.0,1.0,Favourable,0.5950919806957244,59.50919806957244,743
Nc1n[nH]c2nc(-c3ccc(Br)cc3)cc(-c3ccc(Br)cc3)c12,CHEMBL5639827,6.34,nM,460.0,uM,0.46,6.337242168318426,Moderately Active,True,444.1300000000001,5.3991000000000025,67.59,2,3,2,4,1,Pass,6.1133795,0.75,0.75,0.75,0.75,Moderate,0.503309,0.897767398252352,0.6340428756422928,63.40428756422928,c1ccc(-c2cc(-c3ccccc3)c3cn[nH]c3n2)cc1,0.0,24,4,3,4,0.8,High Suitability,0.35000000000000003,0.85,0.6950000000000001,Moderate,0.5950699741840362,59.506997418403614,744
Cc1ccc(CNc2nc(N)c3ccccc3n2)cc1,CHEMBL3813859,4.65,nM,22500.0,uM,22.5,4.647817481888637,Low Activity,True,264.33200000000005,3.1325200000000013,63.83,2,4,3,3,0,Pass,4.8009152,1.0,1.0,1.0,1.0,Favourable,0.28718662,0.897767398252352,0.638481681222432,63.8481681222432,c1ccc(CNc2ncc3ccccc3n2)cc1,0.125,20,3,3,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.5939526513814927,59.39526513814927,745
Cc1cccc(CNc2nc(N)c3ccccc3n2)c1,CHEMBL3814103,,nM,25000.0,uM,25.0,4.6020599913279625,Low Activity,True,264.332,3.1325200000000013,63.83,2,4,3,3,0,Pass,4.800455,1.0,1.0,1.0,1.0,Favourable,0.28711087,0.897767398252352,0.6384438024706772,63.844380247067726,c1ccc(CNc2ncc3ccccc3n2)cc1,0.125,20,3,3,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.5939109728336335,59.39109728336335,746
CCN(CC)C(=O)/C=C/c1ccc(OS(=O)(=O)c2ccc(C)cc2)c(OC)c1,CHEMBL4865997,4.97,nM,10640.0,uM,10.64,4.9730583720409705,Low Activity,True,403.50000000000017,3.6529200000000026,72.91,0,5,8,2,0,Pass,4.955024,1.0,1.0,1.0,1.0,Favourable,0.31256354,0.897767398252352,0.6511701391882828,65.11701391882828,O=S(=O)(Oc1ccccc1)c1ccccc1,0.2857142857142857,28,2,0,6,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.5939099432229996,59.39099432229996,747
Nc1nc(NCc2ccc(Cl)cc2)c2ccccc2n1,CHEMBL3813811,,nM,25000.0,uM,25.0,4.6020599913279625,Low Activity,True,284.75,3.477500000000002,63.83,2,4,3,3,0,Pass,4.799455,1.0,1.0,1.0,1.0,Favourable,0.28694618,0.897767398252352,0.63836145865392,63.836145865392005,c1ccc(CNc2ncnc3ccccc23)cc1,0.06666666666666667,20,3,3,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.5938204035758973,59.38204035758973,748
COc1cc(/C=C/c2cccc(/C=C/c3ccc(N(C)C)c(OC)c3)n2)ccc1N(C)C,CHEMBL391205,6.10,nM,800.0,uM,0.8,6.096910013008056,Moderately Active,True,429.5640000000002,5.571600000000006,37.830000000000005,0,5,8,3,1,Pass,6.096694,0.75,0.75,0.75,0.75,Moderate,0.50056136,0.897767398252352,0.6326690481848648,63.26690481848648,C(=Cc1cccc(C=Cc2ccccc2)n1)c1ccccc1,0.2222222222222222,32,3,0,5,0.8,High Suitability,0.35000000000000003,0.85,0.6950000000000001,Moderate,0.5935587580204009,59.35587580204009,749
COc1cc(/C=C/C(=O)NCCC(=O)N2CCCCC2)ccc1OCc1ccccc1,CHEMBL4872439,5.09,nM,8170.0,uM,8.17,5.087777943467584,Low Activity,True,422.52500000000015,3.8062000000000022,67.87,1,4,9,3,0,Pass,4.949264,1.0,1.0,1.0,1.0,Favourable,0.3116151,0.897767398252352,0.6506959246344498,65.06959246344498,O=C(C=Cc1ccc(OCc2ccccc2)cc1)NCCC(=O)N1CCCCC1,0.36,31,2,1,6,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.5933883131742478,59.33883131742478,750
O=C(CCc1ccccc1Cl)N1CCN(Cc2ccc(O)c3ncccc23)CC1,CHEMBL4226827,5.25,nM,5640.0,uM,5.64,5.248720896016658,Low Activity,True,409.91700000000014,3.8708000000000027,56.67,1,4,5,4,0,Pass,4.9458585,1.0,1.0,1.0,1.0,Favourable,0.3110543,0.897767398252352,0.650415514583104,65.0415514583104,O=C(CCc1ccccc1)N1CCN(Cc2cccc3ncccc23)CC1,0.30434782608695654,29,3,1,5,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.5930798591375351,59.30798591375351,751
Cl.O=c1c2c(F)cccc2[se]n1-c1cc(Cl)c(O)c2ncccc12,CHEMBL4438040,5.02,nM,9600.0,uM,9.6,5.017728766960431,Low Activity,True,430.1240000000002,3.5158000000000005,55.120000000000005,1,3,1,4,0,Pass,4.9418817,1.0,1.0,1.0,1.0,Favourable,0.31039947,0.897767398252352,0.6500881062693528,65.00881062693527,O=c1c2ccccc2[se]n1-c1cccc2ncccc12,0.0,24,4,1,4,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.592719712972641,59.2719712972641,752
Nc1nc(NCC2CCCCC2)c2ccccc2n1,CHEMBL3815002,,nM,25000.0,uM,25.0,4.6020599913279625,Low Activity,True,256.35299999999995,3.204200000000002,63.83,2,4,3,3,0,Pass,4.7851887,1.0,1.0,1.0,1.0,Favourable,0.28459698,0.897767398252352,0.6371868597216538,63.71868597216538,c1ccc2c(NCC3CCCCC3)ncnc2c1,0.4666666666666667,19,2,3,4,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.5925283387899399,59.252833878994,753
C[C@]1(c2nc(NC(=O)c3ncc(OCCCF)nc3N)ccc2F)N=C(N)OCC1(F)F,CHEMBL4114995,6.51,nM,310.0,nM,310.0,6.508638306165727,Moderately Active,True,457.38800000000015,1.7790000000000001,150.63,3,9,7,3,0,Pass,6.1274896,0.65,0.44999999999999996,1.0,0.6950000000000001,Moderate,0.5056325,0.897767398252352,0.65620462977361,65.620462977361,O=C(Nc1cccc(C2CCOC=N2)n1)c1cnccn1,0.3888888888888889,32,2,5,10,0.4,Low Suitability,0.8,0.8,0.6125,Moderate,0.5924728977680206,59.247289776802056,754
COc1cc(/C=C/C(=O)N2CC(C(=O)N3CCCCC3)C2)ccc1OCc1ccccc1,CHEMBL4868565,4.98,nM,10550.0,uM,10.55,4.976747540366288,Low Activity,True,434.5360000000002,3.758300000000003,59.08,0,4,7,4,0,Pass,4.9385056,1.0,1.0,1.0,1.0,Favourable,0.30984354,0.897767398252352,0.6498101400084427,64.98101400084427,O=C(C=Cc1ccc(OCc2ccccc2)cc1)N1CC(C(=O)N2CCCCC2)C1,0.38461538461538464,32,2,0,6,1.0,High Suitability,0.6000000000000001,1.0,0.92,Favourable,0.5924139560461045,59.241395604610446,755
CNc1cccc(CCNc2cccc(CCNc3ccccn3)n2)n1,CHEMBL3814563,,nM,280000.0,uM,280.0,3.5528419686577806,Low Activity,True,348.454,3.222500000000001,74.75999999999999,3,6,9,3,0,Pass,4.777884,1.0,1.0,1.0,1.0,Favourable,0.2833941,0.897767398252352,0.6365854190535477,63.658541905354774,c1ccc(CCNc2cccc(CCNc3ccccn3)n2)nc1,0.25,26,3,3,6,1.0,High Suitability,0.8,1.0,0.9600000000000001,Favourable,0.5918667570352555,59.18667570352555,756
